sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,activation_information,bid,cbid,code,color,computer_manufacturers,contrast_ratio,cost,country_of_manufacture,country_orgin,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery,delivery_included,description,dimension,em_deal,em_featured,em_hot,em_label_bestseller,em_label_new,em_label_saleoff,enable_googlecheckout,finish,gallery,gender,gift_message_available,harddrive_speed,hardrive,has_options,height,image,image_label,in_depth,length,manufacturer,max_resolution,media_gallery,megapixels,memory,meta_description,meta_keyword,meta_title,minimal_price,model,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,offer_type,options_container,page_layout,price,processor,qty_in_pack,ram_size,required_options,response_time,room,sales_notes,screensize,shape,shirt_size,shoe_size,shoe_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,type_prefix,updated_at,url_key,url_path,vendor_code,visibility,weight,width,yml_export,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,Default,simple,Стулья для кормления ,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Стулья для кормления /Babies,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R-1B,,Default,simple,Babies/Шезлонги ,Root Catalog,base,,1,,2010207005256,,,,,,,,2013-12-03 10:52:18,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.17,/a/3/a36320d493bab58bb2f28f7bafaa3c3f.jpg,,,0.81,Babies,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,Шезлонги Babies R-1B,,,vendor.model,Блок после информационной колонки,,2500.0000,,1,,0,,,,,,,,,,/a/3/a36320d493bab58bb2f28f7bafaa3c3f.jpg,,,,,1,2,/a/3/a36320d493bab58bb2f28f7bafaa3c3f.jpg,,,2014-03-30 14:24:33,shezlongi-babies-r-1b,shezlongi-babies-r-1b.html,,4,4.3000,0.48,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/3/a36320d493bab58bb2f28f7bafaa3c3f.jpg,,1,0
,,Default,simple,Качели и шезлонги,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Качели и шезлонги/Babies,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R-1C,,Default,simple,Babies/Шезлонги ,Root Catalog,base,,1,,2010207005263,,,,,,,,2013-12-03 10:52:21,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.17,/3/3/3312ea87e930513ef38960b4b4ebdafb.jpg,,,0.81,Babies,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,Шезлонги Babies R-1C,,,vendor.model,Блок после информационной колонки,,2500.0000,,1,,0,,,,,,,,,,/3/3/3312ea87e930513ef38960b4b4ebdafb.jpg,,,,,1,2,/3/3/3312ea87e930513ef38960b4b4ebdafb.jpg,,,2014-03-30 14:24:11,shezlongi-babies-r-1c,shezlongi-babies-r-1c.html,,4,4.3000,0.48,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/3/3/3312ea87e930513ef38960b4b4ebdafb.jpg,,1,0
,,Default,simple,Качели и шезлонги,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Качели и шезлонги/Babies,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,,Default,simple,,Root Catalog,base,,1,,8850596941021,,,,,,,,2013-12-03 10:52:24,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.195,/9/8/98ebdbec4238bcef42809d4936734604.jpg,,,0.07,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4102 Бутылочка с силиконовой соской 60 мл. (Bebek),,,vendor.model,Блок после информационной колонки,,152.0000,,12,,0,,,,,,,,,,/9/8/98ebdbec4238bcef42809d4936734604.jpg,,,,,1,2,/9/8/98ebdbec4238bcef42809d4936734604.jpg,,,2014-04-08 13:44:52,4102-butylochka-s-silikonovoj-soskoj-60-ml-bebek,4102-butylochka-s-silikonovoj-soskoj-60-ml-bebek.html,,4,4.3000,0.07,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/9/8/98ebdbec4238bcef42809d4936734604.jpg,,1,0
,,Default,simple,Питание и уход/Bebek,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Питание и уход,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,,Default,simple,,Root Catalog,base,,1,,8850596941056,,,,,,,,2013-12-03 10:52:26,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.195,/2/2/2236f47a9ce417f454a7e36c7fd99f36.jpg,,,0.07,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4105 Бутылочка с силиконовой соской 150 мл. (Bebek),,,vendor.model,Блок после информационной колонки,,228.0000,,12,,0,,,,,,,,,,/2/2/2236f47a9ce417f454a7e36c7fd99f36.jpg,,,,,1,2,/2/2/2236f47a9ce417f454a7e36c7fd99f36.jpg,,,2014-04-08 13:41:41,4105-butylochka-s-silikonovoj-soskoj-150-ml-bebek,4105-butylochka-s-silikonovoj-soskoj-150-ml-bebek.html,,4,4.3000,0.07,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/2/2/2236f47a9ce417f454a7e36c7fd99f36.jpg,,1,0
,,Default,simple,Питание и уход/Bebek,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Питание и уход,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4109,,Default,simple,,Root Catalog,base,,1,,8850596941094,,,,,,,,2013-12-03 10:52:30,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.195,/7/4/749f768bfff490eafb4ede0038de24f3.jpg,,,0.07,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4109 Бутылочка с силиконовой соской 250 мл. (Bebek),,,vendor.model,Блок после информационной колонки,,228.0000,,12,,0,,,,,,,,,,/7/4/749f768bfff490eafb4ede0038de24f3.jpg,,,,,1,2,/7/4/749f768bfff490eafb4ede0038de24f3.jpg,,,2014-04-08 13:43:08,4109-butylochka-s-silikonovoj-soskoj-250-ml-bebek,4109-butylochka-s-silikonovoj-soskoj-250-ml-bebek.html,,4,4.3000,0.07,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/7/4/749f768bfff490eafb4ede0038de24f3.jpg,,1,0
,,Default,simple,Питание и уход/Bebek,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Питание и уход,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,,Default,simple,,Root Catalog,base,,1,,8850596941599,,,,,,,,2013-12-03 10:52:32,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.225,/f/3/f38c8846aed60959b05d4d748d44dd59.jpg,,,0.135,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4159 Набор из 2-х бутылок с силиконовой соской 150 и 250 мл. (Bebek),,,vendor.model,Блок после информационной колонки,,312.0000,,12,,0,,,,,,,,,,/f/3/f38c8846aed60959b05d4d748d44dd59.jpg,,,,,1,2,/f/3/f38c8846aed60959b05d4d748d44dd59.jpg,,,2014-04-08 13:46:21,4159-nabor-iz-2-h-butylok-s-silikonovoj-soskoj-150-i-250-ml-bebek,4159-nabor-iz-2-h-butylok-s-silikonovoj-soskoj-150-i-250-ml-bebek.html,,4,4.3000,0.07,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/3/f38c8846aed60959b05d4d748d44dd59.jpg,,1,0
,,Default,simple,Питание и уход/Bebek,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Питание и уход,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,,Default,simple,,Root Catalog,base,,1,,8850596942015,,,,,,,,2013-12-03 10:52:35,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.15,/3/b/3bca98dda07bab266ef09a07b0660afa.jpg,,,0.065,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4201 Соски силиконовые Proflow медленный поток (Bebek),,,vendor.model,Блок после информационной колонки,,138.0000,,12,,0,,,,,,,,,,/3/b/3bca98dda07bab266ef09a07b0660afa.jpg,,,,,1,2,/3/b/3bca98dda07bab266ef09a07b0660afa.jpg,,,2014-04-08 16:09:08,4201-soski-silikonovye-proflow-medlennyj-potok-bebek,4201-soski-silikonovye-proflow-medlennyj-potok-bebek.html,,4,4.3000,0.06,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/3/b/3bca98dda07bab266ef09a07b0660afa.jpg,,1,0
,,Default,simple,Питание и уход/Bebek,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Питание и уход,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4202,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942022,,,,,,,,2013-12-03 10:52:38,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.15,/3/e/3ef5d6bdde9fcde5d20846fbbc195c0c.jpg,,,0.065,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4202 Соски силиконовые Proflow средний поток (Bebek),,,vendor.model,Блок после информационной колонки,,138.0000,,12,,0,,,,,,,,,,/3/e/3ef5d6bdde9fcde5d20846fbbc195c0c.jpg,,,,,1,2,/3/e/3ef5d6bdde9fcde5d20846fbbc195c0c.jpg,,,2014-04-01 01:09:23,4202-soski-silikonovye-proflow-srednij-potok-bebek,4202-soski-silikonovye-proflow-srednij-potok-bebek.html,,4,4.3000,0.06,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/3/e/3ef5d6bdde9fcde5d20846fbbc195c0c.jpg,,1,0
4203,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942039,,,,,,,,2013-12-03 10:52:41,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.15,/b/d/bde1cbfdffae0d52fd45fe1a3fc6c724.jpg,,,0.065,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4203 Соски силиконовые Proflow быстрый поток (Bebek),,,vendor.model,Блок после информационной колонки,,138.0000,,12,,0,,,,,,,,,,/b/d/bde1cbfdffae0d52fd45fe1a3fc6c724.jpg,,,,,1,2,/b/d/bde1cbfdffae0d52fd45fe1a3fc6c724.jpg,,,2014-04-01 01:08:57,4203-soski-silikonovye-proflow-bystryj-potok-bebek,4203-soski-silikonovye-proflow-bystryj-potok-bebek.html,,4,4.3000,0.06,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/b/d/bde1cbfdffae0d52fd45fe1a3fc6c724.jpg,,1,0
4204,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942046,,,,,,,,2013-12-03 10:52:44,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.15,/7/a/7aa3a457c451ce66250f3af0f5c35014.jpg,,,0.065,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4204 Соски силиконовые Proflow переменный поток (Bebek),,,vendor.model,Блок после информационной колонки,,138.0000,,12,,0,,,,,,,,,,/7/a/7aa3a457c451ce66250f3af0f5c35014.jpg,,,,,1,2,/7/a/7aa3a457c451ce66250f3af0f5c35014.jpg,,,2014-04-01 01:08:31,4204-soski-silikonovye-proflow-peremennyj-potok-bebek,4204-soski-silikonovye-proflow-peremennyj-potok-bebek.html,,4,4.3000,0.06,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/7/a/7aa3a457c451ce66250f3af0f5c35014.jpg,,1,0
4205,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942053,,,,,,,,2013-12-03 10:52:46,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.15,/8/e/8ec906cb6a6c93ddc8cdbd1f1288c4d2.jpg,,,0.065,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4205 Накладки силиконовые на грудь (Bebek),,,vendor.model,Блок после информационной колонки,,161.0000,,12,,0,,,,,,,,,,/8/e/8ec906cb6a6c93ddc8cdbd1f1288c4d2.jpg,,,,,1,2,/8/e/8ec906cb6a6c93ddc8cdbd1f1288c4d2.jpg,,,2014-04-01 01:08:08,4205-nakladki-silikonovye-na-grud-bebek,4205-nakladki-silikonovye-na-grud-bebek.html,,4,4.3000,0.06,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/8/e/8ec906cb6a6c93ddc8cdbd1f1288c4d2.jpg,,1,0
4208,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942084,,,,,,,,2013-12-03 10:52:49,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.145,/f/d/fd1f57dc60bda7fe1c2deffe674960b3.jpg,,,0.125,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4208 Контейнер для смеси (Bebek),,,vendor.model,Блок после информационной колонки,,161.0000,,6,,0,,,,,,,,,,/f/d/fd1f57dc60bda7fe1c2deffe674960b3.jpg,,,,,1,2,/f/d/fd1f57dc60bda7fe1c2deffe674960b3.jpg,,,2014-04-01 01:07:44,4208-kontejner-dlja-smesi-bebek,4208-kontejner-dlja-smesi-bebek.html,,4,4.3000,0.01,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/d/fd1f57dc60bda7fe1c2deffe674960b3.jpg,,1,0
4216,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942169,,,,,,,,2013-12-03 10:52:51,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.14,/c/9/c99e85c7cde6a15f1e67993001163784.jpg,,,0.115,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4216 Пустышка New Born (0-3 мес.) (Bebek),,,vendor.model,Блок после информационной колонки,,160.0000,,12,,0,,,,,,,,,,/c/9/c99e85c7cde6a15f1e67993001163784.jpg,,,,,1,2,/c/9/c99e85c7cde6a15f1e67993001163784.jpg,,,2014-04-01 01:07:23,4216-pustyshka-new-born-0-3-mes-bebek,4216-pustyshka-new-born-0-3-mes-bebek.html,,4,4.3000,0.05,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/c/9/c99e85c7cde6a15f1e67993001163784.jpg,,1,0
4217,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942176,,,,,,,,2013-12-03 10:52:54,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.14,/1/5/1534a77f6b4ec56468cc63c7b15f6ec1.jpg,,,0.115,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4217 Пустышка (3-6 мес.) (Bebek),,,vendor.model,Блок после информационной колонки,,160.0000,,12,,0,,,,,,,,,,/1/5/1534a77f6b4ec56468cc63c7b15f6ec1.jpg,,,,,1,2,/1/5/1534a77f6b4ec56468cc63c7b15f6ec1.jpg,,,2014-04-01 01:06:49,4217-pustyshka-3-6-mes-bebek,4217-pustyshka-3-6-mes-bebek.html,,4,4.3000,0.05,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/5/1534a77f6b4ec56468cc63c7b15f6ec1.jpg,,1,0
4218,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942183,,,,,,,,2013-12-03 10:52:57,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.14,/a/c/ac80406f5fa50b3c0bd9c50f88f7fb13.jpg,,,0.115,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4218 Пустышка (6-12 мес.) (Bebek),,,vendor.model,Блок после информационной колонки,,160.0000,,12,,0,,,,,,,,,,/a/c/ac80406f5fa50b3c0bd9c50f88f7fb13.jpg,,,,,1,2,/a/c/ac80406f5fa50b3c0bd9c50f88f7fb13.jpg,,,2014-04-01 01:06:25,4218-pustyshka-6-12-mes-bebek,4218-pustyshka-6-12-mes-bebek.html,,4,4.3000,0.05,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/c/ac80406f5fa50b3c0bd9c50f88f7fb13.jpg,,1,0
4221,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942213,,,,,,,,2013-12-03 10:53:00,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.15,/6/4/64ac81c2c19ef9fd0f950e8dead5dcbc.jpg,,,0.08,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4221 Прищепка для пустышек (Bebek),,,vendor.model,Блок после информационной колонки,,123.0000,,12,,0,,,,,,,,,,/6/4/64ac81c2c19ef9fd0f950e8dead5dcbc.jpg,,,,,1,2,/6/4/64ac81c2c19ef9fd0f950e8dead5dcbc.jpg,,,2014-04-01 01:05:47,4221-prischepka-dlja-pustyshek-bebek,4221-prischepka-dlja-pustyshek-bebek.html,,4,4.3000,0.04,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/6/4/64ac81c2c19ef9fd0f950e8dead5dcbc.jpg,,1,0
4227,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942275,,,,,,,,2013-12-03 10:53:03,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.15,/1/a/1aab0bd98f43f03f737373e01ee7291f.jpg,,,0.04,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4227 Ёршик (Bebek),,,vendor.model,Блок после информационной колонки,,116.0000,,12,,0,,,,,,,,,,/1/a/1aab0bd98f43f03f737373e01ee7291f.jpg,,,,,1,2,/1/a/1aab0bd98f43f03f737373e01ee7291f.jpg,,,2014-04-01 01:05:21,4227-jorshik-bebek,4227-jorshik-bebek.html,,4,4.3000,0.04,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/a/1aab0bd98f43f03f737373e01ee7291f.jpg,,1,0
4237,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942374,,,,,,,,2013-12-03 10:53:06,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.2,/f/c/fc4f1fcb28fa531326b665f6bf9e8039.jpg,,,0.075,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4237 Поильник непроливайка с мягким носиком (Bebek),,,vendor.model,Блок после информационной колонки,,247.0000,,12,,0,,,,,,,,,,/f/c/fc4f1fcb28fa531326b665f6bf9e8039.jpg,,,,,1,2,/f/c/fc4f1fcb28fa531326b665f6bf9e8039.jpg,,,2014-04-01 01:04:44,4237-poil-nik-neprolivajka-s-mjagkim-nosikom-bebek,4237-poil-nik-neprolivajka-s-mjagkim-nosikom-bebek.html,,4,4.3000,0.08,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/c/fc4f1fcb28fa531326b665f6bf9e8039.jpg,,1,0
4242,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942428,,,,,,,,2013-12-03 10:53:08,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.2,/2/2/2245a8334493ba31184bcfe1dc626b1a.jpg,,,0.075,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4242 Набор столовой посуды для детей (Bebek),,,vendor.model,Блок после информационной колонки,,398.0000,,12,,0,,,,,,,,,,/2/2/2245a8334493ba31184bcfe1dc626b1a.jpg,,,,,1,2,/2/2/2245a8334493ba31184bcfe1dc626b1a.jpg,,,2014-04-01 01:04:06,4242-nabor-stolovoj-posudy-dlja-detej-bebek,4242-nabor-stolovoj-posudy-dlja-detej-bebek.html,,4,4.3000,0.08,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/2/2/2245a8334493ba31184bcfe1dc626b1a.jpg,,1,0
4243,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942435,,,,,,,,2013-12-03 10:53:11,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.19,/f/f/ffa9a9fd95c877ae10949a9e83e9d5c5.jpg,,,0.17,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4243 Набор вилка и ложка в футляре (Bebek),,,vendor.model,Блок после информационной колонки,,275.0000,,12,,0,,,,,,,,,,/f/f/ffa9a9fd95c877ae10949a9e83e9d5c5.jpg,,,,,1,2,/f/f/ffa9a9fd95c877ae10949a9e83e9d5c5.jpg,,,2014-04-01 01:03:42,4243-nabor-vilka-i-lozhka-v-futljare-bebek,4243-nabor-vilka-i-lozhka-v-futljare-bebek.html,,4,4.3000,0.04,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/f/ffa9a9fd95c877ae10949a9e83e9d5c5.jpg,,1,0
4245,,Default,simple,Питание и уход/Bebek,Root Catalog,base,,1,,8850596942459,,,,,,,,2013-12-03 10:53:13,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.15,/6/9/6932c2caccf846c7143c29f5dd2e3780.jpg,,,0.065,Bebek,,,,,,,,,1,,Использовать настройки конфигурации,Использовать настройки конфигурации,4245 Маникюрный набор,,,vendor.model,Блок после информационной колонки,,152.0000,,12,,0,,,,,,,,,,/6/9/6932c2caccf846c7143c29f5dd2e3780.jpg,,,,,1,2,/6/9/6932c2caccf846c7143c29f5dd2e3780.jpg,,,2014-04-01 01:03:15,4245-manikjurnyj-nabor,4245-manikjurnyj-nabor.html,,4,4.3000,0.06,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/6/9/6932c2caccf846c7143c29f5dd2e3780.jpg,,1,0
